nodeid,OutAmount,OutValue,OutTransFee,InAmount,InValue,InTransFee,nodelabel
3090,38.0,21996.05,398.01,42.0,22253.04,484.16,0.0
3091,35.0,12693.575,528.06,36.0,4685.96,192.456,0.0
3092,23.0,5756.62,186.127,51.0,8262.595,540.307,0.0
3093,73.0,455.07,743.718,80.0,5717.176,724.972,0.0
3094,42.0,6375.705,496.695,109.0,4776.693,609.12,0.0
3095,51.0,2622.4,733.53,19.0,359.66,144.657,0.0
3096,4.0,3152.69,31.13,59.0,10116.022,280.101,0.0
3097,31.0,24106.565,514.085,38.0,20419.43,411.235,0.0
3098,5469.0,540.07,9593.05,37.0,0.0,61.021,0.0
3099,105.0,19987.617,840.095,120.0,10674.925,1231.455,0.0
3100,90.0,26248.12,949.05,91.0,3864.16,706.77,0.0
3101,44.0,20692.9,809.6,43.0,18399.38,651.964,0.0
3102,18.0,9557.744,46.272,61.0,1758.21,113.773,0.0
3103,35.0,11739.41,426.29,59.0,11051.19,1331.199,0.0
3104,22.0,25430.21,688.24,67.0,49192.85,747.355,0.0
3105,85.0,9515.217,716.51,131.0,5398.86,271.414,0.0
3106,75.0,0.0,597.334,109.0,81752.22,922.885,0.0
3107,28.0,8833.752,191.615,97.0,9071.582,815.072,0.0
3108,35.0,13235.52,336.187,58.0,30581.509,433.938,0.0
3109,624.0,0.0,1170.605,628.0,0.0,1177.979,0.0
3110,11.0,4197.15,322.33,26.0,2308.177,318.183,0.0
3111,68.0,0.0,625.859,15.0,0.0,1.192,0.0
3112,21.0,9256.86,421.917,22.0,11083.145,536.865,0.0
3113,202.0,0.0,20.57,1.0,0.0,6.82,0.0
3114,19.0,8414.42,233.0,40.0,14624.554,382.159,0.0
3115,27.0,25227.238,311.967,58.0,12343.642,396.451,0.0
3116,17.0,8711.625,84.925,63.0,894.805,136.833,0.0
3117,41.0,6023.15,387.468,39.0,1690.849,710.718,0.0
3118,107.0,173081.7,763.228,135.0,132179.86,711.804,0.0
3119,213.0,13741.096,768.056,115.0,20269.344,847.867,0.0
3120,13.0,4127.652,365.902,29.0,4765.175,581.225,0.0
3121,433.0,0.0,712.34,194.0,0.0,510.609,0.0
3122,43.0,5207.06,265.062,128.0,7934.572,475.348,0.0
3123,4.0,7430.07,50.2,44.0,53807.86,749.596,0.0
3124,31.0,0.0,193.19,265.0,5176.86,561.941,0.0
3125,15.0,4610.62,220.51,13.0,6432.84,377.511,0.0
3126,32.0,2770.782,366.357,40.0,18362.381,460.902,0.0
3127,21.0,0.0,149.625,57.0,4902.98,496.042,0.0
3128,12.0,2612.7,119.25,30.0,2582.0,276.923,0.0
3129,29.0,114.08,122.634,54.0,2056.676,1165.314,0.0
3130,10.0,0.0,74.274,27.0,4338.04,486.97,0.0
3131,12.0,41508.678,339.073,88.0,29830.315,1503.337,0.0
3132,14.0,24656.235,262.815,58.0,34407.94,653.465,0.0
3133,211.0,0.0,22.54,1.0,0.0,5.37,0.0
3134,43.0,50232.42,659.125,61.0,10063.106,375.204,0.0
3135,202.0,0.0,20.09,1.0,0.0,6.66,0.0
3136,201.0,0.0,12.77,1.0,0.0,3.75,0.0
3137,26.0,230791.97,632.34,19.0,2347.06,84.339,0.0
3138,16.0,11242.29,377.535,21.0,2860.29,160.231,0.0
3139,24.0,117.46,79.65,23.0,0.0,26.62,0.0
3140,25.0,0.0,131.17,26.0,2459.06,235.305,0.0
3141,301.0,86.7,734.77,23.0,0.0,10.02,0.0
3142,20.0,6650.896,479.352,70.0,5320.98,316.81,0.0
3143,70.0,6425.215,253.805,79.0,26297.59,450.519,0.0
3144,201.0,0.0,11.78,1.0,0.0,5.79,0.0
3145,65.0,0.0,97.09,91.0,2037.74,165.916,0.0
3146,81.0,42662.154,1160.545,276.0,24300.295,2223.344,0.0
3147,14.0,9863.66,201.45,35.0,14092.56,354.192,0.0
3148,33.0,4945.04,326.489,33.0,19945.08,341.031,0.0
3149,27.0,14115.612,329.335,53.0,19782.694,310.433,0.0
3150,29.0,11172.315,336.905,60.0,31654.338,823.579,0.0
3151,201.0,0.0,20.84,1.0,0.0,4.18,0.0
3152,28.0,9991.87,640.965,71.0,11539.815,638.621,0.0
3153,71.0,0.0,788.062,71.0,0.0,154.786,0.0
3154,22.0,11193.86,208.22,35.0,170.35,385.114,0.0
3155,1002.0,0.0,142.74,0.0,0.0,0.0,0.0
3156,30.0,1104.36,262.64,31.0,5780.22,401.935,0.0
3157,200.0,113023.6,2123.882,200.0,19422.549,2593.008,0.0
3158,49.0,300.76,149.095,52.0,2262.835,263.23,0.0
3159,27.0,5743.664,566.873,23.0,13482.23,113.641,0.0
3160,18.0,16892.48,298.77,51.0,10469.36,363.871,0.0
3161,10.0,15327.91,61.206,38.0,49564.95,170.036,0.0
3162,83.0,32172.284,1000.266,569.0,25555.906,1476.482,0.0
3163,0.0,0.0,0.0,156.0,0.0,14.401,0.0
3164,64.0,5507.888,292.919,107.0,1585.902,435.448,0.0
3165,23.0,7360.62,378.25,23.0,148.55,161.1,0.0
3166,86.0,10047.74,865.135,135.0,8909.77,666.791,0.0
3167,60.0,0.0,284.71,67.0,0.0,30.2,0.0
3168,44.0,543.27,375.39,6.0,0.0,14.53,0.0
3169,48.0,34215.932,760.699,56.0,13813.715,846.648,0.0
3170,36.0,14417.26,711.22,46.0,7591.23,373.302,0.0
3171,188.0,8511.75,1042.91,564.0,2128.3,1189.88,0.0
3172,13.0,27891.265,213.53,59.0,16591.2,376.698,0.0
3173,201.0,0.0,12.71,1.0,0.0,3.74,0.0
3174,0.0,0.0,0.0,608.0,40.39,1449.495,0.0
3175,55.0,12329.15,316.315,125.0,6828.834,676.193,0.0
3176,26.0,5142.41,280.96,33.0,1097.127,262.317,0.0
3177,59.0,545.16,293.675,273.0,7543.543,598.704,0.0
3178,31.0,15721.014,667.258,49.0,7911.05,1159.444,0.0
3179,201.0,0.0,15.27,1.0,0.0,2.85,0.0
3180,111.0,22151.13,1160.205,123.0,12923.885,880.248,0.0
3181,37.0,838.23,163.995,133.0,3056.865,571.42,0.0
3182,57.0,12806.954,1279.786,17.0,3588.615,365.195,0.0
3183,18.0,11049.16,236.81,33.0,11106.745,646.317,0.0
3184,71.0,43920.155,3899.254,97.0,100919.41,1067.14,0.0
3185,34.0,7195.04,537.48,97.0,38989.46,1053.5,0.0
3186,31.0,3216.077,401.259,40.0,9552.1,201.992,0.0
3187,26.0,13128.81,279.54,26.0,1160.84,631.147,0.0
3188,63.0,19881.318,1459.478,51.0,12710.655,1991.095,0.0
3189,41.0,10516.906,619.412,152.0,14213.945,571.992,0.0
3190,18.0,3504.62,222.65,24.0,8476.06,272.862,0.0
3191,23.0,298.82,530.68,30.0,7191.64,311.749,0.0
3192,1.0,638.8,4.29,32.0,439.14,190.509,0.0
3193,788.0,3459.6,1662.48,100.0,0.0,159.445,0.0
3194,79.0,12447.921,1202.778,57.0,41941.305,927.843,0.0
3195,152.0,18288.79,2573.6,180.0,5820.77,1042.792,0.0
3196,24.0,2892.32,277.405,58.0,1464.28,70.965,0.0
3197,87.0,16.02,70.01,99.0,16.07,41.607,0.0
3198,23.0,36906.73,250.42,22.0,0.0,114.289,0.0
3199,66.0,0.0,349.76,70.0,167.86,321.34,0.0
3200,160.0,55435.053,513.29,200.0,23177.17,807.46,0.0
3201,15.0,0.0,8.04,38.0,1293.99,457.04,0.0
3202,34.0,30732.645,815.415,44.0,0.0,1012.455,0.0
3203,18.0,2536.561,237.955,21.0,1123.29,229.305,0.0
3204,11.0,9050.55,295.73,45.0,38514.64,569.862,0.0
3205,32.0,9066.354,531.952,100.0,4637.864,2150.99,0.0
3206,119.0,34669.559,1985.08,111.0,42699.0,521.693,0.0
3207,19.0,462.52,149.1,30.0,0.0,111.75,0.0
3208,20.0,4889.31,319.44,24.0,4318.03,355.115,0.0
3209,21.0,5449.065,271.905,57.0,15444.218,550.107,0.0
3210,105.0,6479.772,1902.113,77.0,5008.825,1026.66,0.0
3211,24.0,14505.5,258.804,73.0,11815.67,391.792,0.0
3212,30.0,12101.455,435.845,48.0,4879.55,669.401,0.0
3213,108.0,87431.482,1833.453,110.0,53137.19,762.639,0.0
3214,28.0,0.0,45.47,28.0,3747.72,591.1,0.0
3215,25.0,26462.498,415.469,30.0,12040.62,1411.746,0.0
3216,45.0,18504.89,582.015,161.0,9512.73,644.384,0.0
3217,12.0,4178.84,231.886,16.0,4535.7,282.497,0.0
3218,211.0,0.0,12.82,1.0,0.0,2.78,0.0
3219,28.0,188.05,137.355,124.0,315.19,217.505,0.0
3220,70.0,10574.165,577.008,44.0,22305.395,885.73,0.0
3221,64.0,17539.45,1252.02,93.0,14623.525,2272.379,0.0
3222,17.0,18267.42,309.125,27.0,23082.6,378.885,0.0
3223,91.0,7899.721,394.299,46.0,5918.21,619.838,0.0
3224,201.0,0.0,21.22,1.0,0.0,4.26,0.0
3225,26.0,7849.408,257.688,28.0,5106.71,418.199,0.0
3226,47.0,25477.47,509.865,86.0,46702.515,1189.588,0.0
3227,15.0,8186.814,147.376,39.0,22048.38,274.02,0.0
3228,11.0,7647.28,106.165,34.0,24248.665,314.225,0.0
3229,201.0,0.0,12.41,1.0,0.0,3.65,0.0
3230,9.0,380.73,124.925,25.0,4792.12,204.306,0.0
3231,63.0,2894.33,1176.29,38.0,8328.12,323.414,0.0
3232,69.0,11552.935,163.615,152.0,5626.682,806.716,0.0
3233,30.0,4741.83,304.933,56.0,5160.286,529.148,0.0
3234,53.0,299.16,76.634,63.0,1569.29,271.837,0.0
3235,311.0,3945.072,675.151,770.0,196101.153,3871.95,0.0
3236,201.0,0.0,12.72,1.0,0.0,2.64,0.0
3237,72.0,150942.792,2282.308,57.0,55619.01,1951.182,0.0
3238,18.0,10083.59,228.42,23.0,6443.54,305.115,0.0
3239,30.0,1560.74,220.86,49.0,3253.43,192.197,0.0
3240,31.0,3343.681,475.446,18.0,2427.4,500.0,0.0
3241,673.0,41560.805,12367.465,201.0,1798.015,1407.74,0.0
3242,34.0,6289.66,618.551,30.0,3608.17,431.364,0.0
3243,305.0,0.0,2966.46,38.0,0.0,199.08,0.0
3244,20.0,17758.18,293.745,44.0,7171.622,452.223,0.0
3245,229.0,0.0,19.28,1.0,0.0,4.7,0.0
3246,60.0,5870.42,674.37,70.0,1333.93,770.627,0.0
3247,80.0,589.98,455.35,44.0,0.0,67.88,0.0
3248,20.0,0.0,96.28,29.0,10702.43,205.403,0.0
3249,144.0,24645.65,1791.466,130.0,9097.37,1948.515,0.0
3250,66.0,118516.838,950.107,98.0,200985.52,1230.717,0.0
3251,27.0,6769.92,269.06,40.0,1999.75,432.755,0.0
3252,47.0,807.32,281.94,15.0,118.57,145.593,0.0
3253,29.0,16658.525,525.68,101.0,12043.535,832.588,0.0
3254,43.0,11863.697,656.8,66.0,5320.534,468.744,0.0
3255,287.0,18987.153,3946.853,154.0,9168.44,1270.927,0.0
3256,425.0,9881.77,2505.997,318.0,1102.68,1930.402,0.0
3257,164.0,0.0,11.74,1.0,0.0,5.32,0.0
3258,295.0,3559.61,5290.203,84.0,2203.024,581.857,0.0
3259,171.0,31681.8,2814.23,95.0,1775.46,385.73,0.0
3260,64.0,111386.663,1016.153,254.0,51490.589,1542.74,0.0
3261,23.0,21681.46,293.325,22.0,26076.19,388.82,0.0
3262,25.0,2659.46,384.367,48.0,5189.94,431.896,0.0
3263,58.0,577.0,300.27,13.0,168.78,144.795,0.0
3264,8.0,835.09,72.393,105.0,10503.38,1671.89,0.0
3265,210.0,0.0,25.61,1.0,0.0,4.67,0.0
3266,79.0,0.0,1010.59,50.0,0.0,103.965,0.0
3267,728.0,90840.05,5364.03,8.0,0.0,76.86,0.0
3268,71.0,0.0,421.147,70.0,31272.89,301.479,0.0
3269,45.0,1920.82,583.27,71.0,7994.01,962.48,0.0
3270,17.0,6420.813,160.218,34.0,3164.755,1186.782,0.0
3271,0.0,0.0,0.0,42.0,0.0,2.541,0.0
3272,126.0,16887.205,326.739,74.0,2164.365,364.762,0.0
3273,69.0,32996.597,1259.646,98.0,28035.055,1160.109,0.0
3274,358.0,0.0,300.28,297.0,1114.45,151.062,0.0
3275,16.0,2131.95,137.225,31.0,12547.035,289.618,0.0
3276,9.0,1390.76,220.16,28.0,1422.254,333.851,0.0
3277,59.0,8828.791,522.779,43.0,3427.645,666.975,0.0
3278,31.0,18374.928,659.029,138.0,6883.345,365.764,0.0
3279,24.0,284.34,194.937,52.0,484.58,734.754,0.0
3280,61.0,0.0,972.46,94.0,16471.59,1470.298,0.0
3281,38.0,6851.31,309.37,28.0,277.14,361.76,0.0
3282,199.0,0.0,16.84,1.0,0.0,4.69,0.0
3283,63.0,367.012,360.526,156.0,2594.282,1093.876,0.0
3284,48.0,7651.008,371.755,1044.0,16486.395,386.54,0.0
3285,3.0,0.0,13.7,45.0,1375.04,422.608,0.0
3286,17.0,5857.6,113.37,177.0,0.0,727.894,0.0
3287,4.0,2739.98,29.7,60.0,5124.52,878.7,0.0
3288,201.0,0.0,12.21,1.0,0.0,3.99,0.0
3289,66.0,3228.32,344.905,7.0,1319.59,73.12,0.0
3290,27.0,14116.38,529.36,28.0,9277.42,355.45,0.0
3291,39.0,6833.6,609.3,164.0,3694.565,507.186,0.0
3292,460.0,0.0,8185.64,39.0,0.0,261.34,0.0
3293,54.0,0.0,1440.65,82.0,0.0,823.14,0.0
3294,28.0,26032.22,659.835,21.0,20277.97,416.565,0.0
3295,4.0,0.0,13.97,33.0,2980.785,402.88,0.0
3296,91.0,2315.77,1204.865,127.0,6621.28,1042.445,0.0
3297,37.0,0.0,104.88,51.0,975.13,152.65,0.0
3298,47.0,182602.623,767.047,123.0,17133.731,289.518,0.0
3299,10.0,0.0,38.69,193.0,12912.75,1969.09,0.0
3300,201.0,0.0,12.77,1.0,0.0,3.76,0.0
3301,26.0,6565.595,294.925,61.0,45598.02,589.884,0.0
3302,31.0,2498.15,368.22,136.0,2886.96,592.355,0.0
3303,4.0,0.0,33.918,35.0,7644.12,36.851,0.0
3304,195.0,0.0,12.01,2.0,0.0,5.67,0.0
3305,0.0,0.0,0.0,42.0,9485.28,277.845,0.0
3306,39.0,3885.115,574.11,30.0,3944.36,890.151,0.0
3307,2.0,0.0,52.265,1262.0,7344.307,1866.496,0.0
3308,11.0,17391.14,130.43,22.0,10251.14,300.111,0.0
3309,47.0,99029.54,660.898,74.0,87105.695,835.064,0.0
3310,201.0,0.0,13.39,1.0,0.0,2.56,0.0
3311,26.0,17844.72,195.18,30.0,56481.34,352.446,0.0
3312,67.0,45531.132,638.487,102.0,41768.235,798.567,0.0
3313,34.0,4905.81,260.655,24.0,2671.215,325.401,0.0
3314,21.0,391.03,29.599,76.0,16053.421,1110.413,0.0
3315,28.0,5055.91,336.49,40.0,2989.89,552.039,0.0
3316,24.0,27479.47,371.04,30.0,11874.09,288.629,0.0
3317,32.0,8105.585,334.294,81.0,6611.52,670.544,0.0
3318,24.0,2948.54,330.842,25.0,11165.33,254.846,0.0
3319,122.0,56546.247,3448.147,151.0,45578.863,1726.542,0.0
3320,27.0,15583.462,318.456,34.0,950.7,158.182,0.0
3321,26.0,648.9,543.31,36.0,2909.763,391.195,0.0
3322,75.0,4394.15,266.885,68.0,3070.66,146.913,0.0
3323,37.0,48069.493,357.695,57.0,81730.99,546.843,0.0
3324,30.0,12107.048,152.971,54.0,12192.51,480.213,0.0
3325,19.0,5667.07,137.36,133.0,8697.98,748.14,0.0
3326,1341.0,35456.907,1396.722,695.0,65794.935,1611.737,0.0
3327,27.0,3695.92,426.48,37.0,3605.1,349.58,0.0
3328,141.0,7628.54,1070.262,83.0,54489.73,1046.14,0.0
3329,24.0,9453.79,267.15,21.0,10530.745,242.606,0.0
3330,79.0,74202.62,2378.3,26.0,0.0,499.02,0.0
3331,460.0,3661.8,1694.39,233.0,0.0,457.7,0.0
3332,20.0,2340.21,230.785,29.0,3805.862,345.796,0.0
3333,37.0,42046.318,354.323,54.0,5891.36,262.716,0.0
3334,243.0,24251.489,1032.402,259.0,19284.065,2655.287,0.0
3335,30.0,17924.795,299.072,44.0,23126.97,376.095,0.0
3336,10.0,5435.372,59.63,60.0,7104.02,1042.182,0.0
3337,14.0,1985.85,112.417,43.0,8670.23,301.46,0.0
3338,46.0,24663.215,756.225,55.0,22261.08,395.23,0.0
3339,14.0,3394.04,208.65,11.0,5062.54,183.93,0.0
3340,156.0,0.0,40.874,207.0,0.0,17.218,0.0
3341,114.0,3602.87,335.06,32.0,9431.84,387.13,0.0
3342,209.0,40160.594,1569.85,433.0,10875.238,3136.886,0.0
3343,17.0,37421.37,321.02,19.0,0.0,394.72,0.0
3344,264.0,1312.14,878.79,96.0,0.0,206.38,0.0
3345,21.0,1961.561,208.168,35.0,2310.5,304.651,0.0
3346,6.0,4554.19,25.11,93.0,6385.1,343.71,0.0
3347,106.0,24380.16,879.508,229.0,8969.6,1097.29,0.0
3348,229.0,83056.944,2860.831,287.0,193857.29,3905.339,0.0
3349,127.0,2038.39,500.905,90.0,5553.465,1282.04,0.0
3350,677.0,31541.34,11096.653,230.0,7757.42,2376.422,0.0
3351,10.0,17640.19,108.57,37.0,25980.2,202.529,0.0
3352,21.0,19832.02,355.987,29.0,3371.31,230.38,0.0
3353,9.0,3144.02,85.895,66.0,6891.265,666.28,0.0
3354,26.0,6338.936,321.662,19.0,321.639,131.43,0.0
3355,10.0,0.0,81.33,24.0,27064.72,311.731,0.0
3356,42.0,7438.067,475.585,76.0,7421.632,896.233,0.0
3357,26.0,14908.965,362.404,42.0,13326.45,348.809,0.0
3358,29.0,1306.18,272.76,45.0,1489.27,472.87,0.0
3359,29.0,1251.95,142.01,55.0,252.93,90.469,0.0
3360,65.0,60119.647,1082.922,112.0,38025.897,936.342,0.0
3361,89.0,92100.73,1647.045,56.0,171010.04,485.522,0.0
3362,44.0,9752.63,1293.23,246.0,0.0,5466.06,0.0
3363,23.0,20899.22,547.35,22.0,38778.8,549.831,0.0
3364,46.0,49770.952,487.073,80.0,6836.63,575.632,0.0
3365,29.0,4430.8,423.797,28.0,10926.95,380.613,0.0
3366,293.0,0.0,22.69,1.0,0.0,3.29,0.0
3367,26.0,12892.634,381.478,24.0,7399.81,681.662,0.0
3368,143.0,2556.32,1106.18,46.0,4253.14,785.69,0.0
3369,134.0,1416.57,365.82,98.0,313.4,107.82,0.0
3370,31.0,22552.47,276.0,105.0,10437.223,812.074,0.0
3371,62.0,17588.013,770.682,98.0,13874.611,511.444,0.0
3372,18.0,3711.32,225.33,55.0,6516.983,467.24,0.0
3373,24.0,6131.925,305.76,53.0,13248.99,728.792,0.0
3374,64.0,10095.74,461.357,100.0,17572.33,482.319,0.0
3375,16.0,75949.07,199.4,40.0,35696.09,373.754,0.0
3376,30.0,0.0,90.224,69.0,8556.175,276.153,0.0
3377,34.0,9340.42,691.981,37.0,6633.291,807.455,0.0
3378,65.0,4891.3,1780.34,98.0,1966.31,969.208,0.0
3379,182.0,301.19,905.305,49.0,1141.26,147.323,0.0
3380,22.0,3586.45,157.577,126.0,2174.3,440.294,0.0
3381,18.0,695.74,179.665,113.0,4473.175,427.472,0.0
3382,232.0,42835.109,3580.837,265.0,27651.852,698.043,0.0
3383,30.0,3392.235,278.395,19.0,10951.72,287.122,0.0
3384,60.0,0.0,96.37,0.0,0.0,0.0,0.0
3385,21.0,6614.383,234.095,36.0,5183.025,222.025,0.0
3386,2.0,688.92,14.995,241.0,3617.09,288.955,0.0
3387,26.0,8187.13,326.43,31.0,8464.63,631.912,0.0
3388,29.0,19223.501,515.316,49.0,281.21,146.346,0.0
3389,1110.0,1155.99,2160.59,9.0,0.0,14.35,0.0
3390,27.0,16319.015,307.8,38.0,811.184,154.358,0.0
3391,54.0,29120.38,931.996,289.0,245320.205,2411.055,0.0
3392,1000.0,0.0,135.07,229.0,0.0,45.45,0.0
3393,38.0,12777.25,547.625,179.0,8524.68,814.94,0.0
3394,250.0,0.0,15.17,2.0,0.0,4.91,0.0
3395,34.0,23327.98,395.312,40.0,10874.915,636.394,0.0
3396,560.0,54815.94,6366.215,501.0,17223.785,3878.988,0.0
3397,131.0,31628.29,1987.055,316.0,65289.863,3014.766,0.0
3398,45.0,5156.69,359.855,39.0,4265.69,950.97,0.0
3399,18.0,2816.8,279.545,30.0,3382.79,501.721,0.0
3400,61.0,0.0,4.63,1.0,0.0,3.28,0.0
3401,41.0,12568.16,709.045,90.0,60383.625,1028.802,0.0
3402,34.0,17997.37,231.059,187.0,17372.082,2017.892,0.0
3403,13.0,2350.265,142.572,119.0,1854.06,269.911,0.0
3404,38.0,0.0,465.28,101.0,49078.368,2425.321,0.0
3405,81.0,33421.468,1129.804,89.0,72091.404,1047.075,0.0
3406,24.0,19514.095,324.958,46.0,6045.512,725.628,0.0
3407,26.0,2381.4,413.495,30.0,4163.97,292.321,0.0
3408,186.0,60662.3,1770.63,16.0,0.0,10.18,0.0
3409,259.0,19486.505,3658.455,122.0,1540.27,915.763,0.0
3410,95.0,41342.945,2269.66,518.0,37198.17,1583.258,0.0
3411,38.0,12008.83,294.535,35.0,8436.77,444.88,0.0
3412,154.0,0.0,423.225,218.0,0.0,304.914,0.0
3413,54.0,1128.17,259.968,96.0,15541.95,554.659,0.0
3414,17.0,7643.783,210.603,26.0,2563.9,1674.482,0.0
3415,6.0,207.06,71.81,75.0,10243.465,896.724,0.0
3416,20.0,2409.72,137.326,46.0,2890.76,193.942,0.0
3417,14.0,330.24,157.01,78.0,0.0,117.935,0.0
3418,33.0,13046.86,707.32,63.0,106663.527,651.757,0.0
3419,27.0,13991.925,557.04,23.0,7855.17,361.634,0.0
3420,162.0,182622.418,925.028,56.0,42346.83,371.433,0.0
3421,29.0,30799.648,377.714,41.0,5659.47,534.857,0.0
3422,29.0,12767.95,374.65,30.0,3583.65,243.195,0.0
3423,64.0,0.0,17.56,73.0,17156.41,113.22,0.0
3424,13.0,8498.067,223.346,21.0,6627.88,418.974,0.0
3425,18.0,45655.6,125.192,61.0,181120.67,942.913,0.0
3426,13.0,10245.1,179.22,21.0,21749.24,211.674,0.0
3427,201.0,0.0,17.0,1.0,0.0,2.39,0.0
3428,21.0,7901.1,470.12,28.0,10455.56,215.761,0.0
3429,235.0,1246.94,756.12,145.0,0.0,286.45,0.0
3430,46.0,26299.635,350.094,60.0,13450.01,308.385,0.0
3431,48.0,65318.59,1164.3,46.0,49957.13,651.709,0.0
3432,41.0,14436.845,532.582,180.0,30518.36,1980.928,0.0
3433,21.0,12585.84,456.92,322.0,5923.94,663.917,0.0
3434,774.0,62646.042,1596.13,720.0,71841.442,3219.437,0.0
3435,75.0,904.97,211.73,32.0,133.85,139.68,0.0
3436,21.0,1705.44,229.43,34.0,405.45,89.45,0.0
3437,52.0,13792.72,699.605,140.0,19297.327,1064.383,0.0
3438,28.0,43279.913,559.088,28.0,4714.34,730.26,0.0
3439,251.0,0.0,21.36,1.0,0.0,4.79,0.0
3440,17.0,27634.52,138.56,31.0,0.0,76.26,0.0
3441,52.0,94886.36,689.79,41.0,17927.08,524.939,0.0
3442,79.0,60033.348,1540.995,89.0,59730.096,855.198,0.0
3443,0.0,0.0,0.0,65.0,4198.99,345.618,0.0
3444,19.0,5963.815,366.62,20.0,1916.579,183.8,0.0
3445,50.0,16863.593,1102.312,147.0,8750.05,2181.452,0.0
3446,94.0,44.1,742.27,45.0,0.0,157.903,0.0
3447,90.0,6345.12,1744.1,91.0,2430.59,922.132,0.0
3448,240.0,0.0,13.62,1.0,0.0,3.42,0.0
3449,18.0,1213.741,156.811,32.0,3554.67,267.519,0.0
3450,67.0,5433.862,540.145,95.0,7519.7,805.034,0.0
3451,201.0,0.0,16.02,1.0,0.0,3.49,0.0
3452,21.0,5023.468,315.982,21.0,6332.225,406.166,0.0
3453,26.0,25890.404,591.313,39.0,4746.64,406.667,0.0
3454,50.0,10621.576,460.602,1057.0,6044.63,439.545,0.0
3455,60.0,8428.94,525.852,144.0,5723.53,900.936,0.0
3456,38.0,36156.338,514.823,56.0,13919.24,222.863,0.0
3457,178.0,16134.84,488.364,79.0,10744.865,609.025,0.0
3458,32.0,9040.04,624.93,43.0,2804.45,184.572,0.0
3459,35.0,4965.128,295.27,63.0,4584.37,729.245,0.0
3460,19.0,0.0,55.879,94.0,0.0,12.447,0.0
3461,164.0,0.0,12.69,1.0,0.0,6.63,0.0
3462,50.0,5629.03,352.14,74.0,21055.645,1053.302,0.0
3463,18.0,4114.515,265.285,103.0,7532.07,838.786,0.0
3464,262.0,0.0,16.85,1.0,0.0,3.3,0.0
3465,38.0,12800.52,495.072,579.0,14628.02,866.418,0.0
3466,39.0,1105.94,494.1,117.0,13930.192,894.593,0.0
3467,15.0,72.35,137.647,40.0,2737.84,659.127,0.0
3468,145.0,13889.85,90.66,164.0,38868.01,154.979,0.0
3469,65.0,22898.665,735.255,84.0,23645.355,849.449,0.0
3470,201.0,0.0,12.21,1.0,0.0,2.14,0.0
3471,37.0,4741.19,323.248,40.0,381.12,359.46,0.0
3472,199.0,0.0,21.11,1.0,0.0,4.7,0.0
3473,23.0,15852.37,387.25,29.0,7210.49,343.848,0.0
3474,256.0,733.96,1965.645,1101.0,42692.254,8069.496,0.0
3475,52.0,18252.143,912.017,74.0,3670.4,1277.04,0.0
3476,20.0,26332.93,468.9,26.0,32844.56,504.602,0.0
3477,293.0,0.0,23.15,1.0,0.0,3.27,0.0
3478,42.0,12389.022,437.223,259.0,10522.029,570.917,0.0
3479,75.0,18973.31,436.34,93.0,6435.89,441.536,0.0
3480,87.0,5713.22,832.84,3566.0,9848.17,482.06,0.0
3481,83.0,6683.922,217.159,78.0,4129.335,166.912,0.0
3482,41.0,9843.702,594.292,52.0,8665.775,505.586,0.0
3483,16.0,9440.48,267.249,74.0,3874.03,582.445,0.0
3484,77.0,8371.435,866.162,409.0,7423.25,984.27,0.0
3485,90.0,229.0,389.155,92.0,20984.595,1671.55,0.0
3486,22.0,8948.43,272.704,15.0,1277.28,850.012,0.0
3487,266.0,9040.55,461.405,291.0,6153.303,522.095,0.0
3488,31.0,3104.337,424.592,39.0,5139.9,401.422,0.0
3489,11.0,478.06,205.792,47.0,49470.33,360.625,0.0
3490,68.0,2631.15,367.033,95.0,21131.65,1185.076,0.0
3491,17.0,693.08,169.79,14.0,0.0,29.87,0.0
3492,17.0,6507.64,168.525,69.0,1704.695,208.101,0.0
3493,12.0,1202.02,45.08,89.0,21229.4,1339.232,0.0
3494,77.0,31126.42,1004.135,224.0,22537.823,1662.941,0.0
3495,16.0,12049.005,228.34,25.0,6490.98,213.025,0.0
3496,6346.0,0.0,63.9,0.0,0.0,0.0,0.0
3497,11.0,1703.0,146.81,72.0,4975.625,459.542,0.0
3498,35.0,1456.49,247.3,84.0,2148.48,488.769,0.0
3499,40.0,137.84,212.435,58.0,2644.05,339.895,0.0
3500,11.0,22533.49,204.7,28.0,4505.98,234.909,0.0
3501,78.0,6772.635,469.92,118.0,3467.325,418.955,0.0
3502,30.0,4182.63,330.83,49.0,26001.895,522.719,0.0
3503,115.0,6614.61,1802.13,56.0,21710.5,527.086,0.0
3504,2.0,0.0,25.51,117.0,86118.45,2242.666,0.0
3505,74.0,7032.16,857.07,71.0,0.0,251.11,0.0
3506,111.0,238707.504,843.86,151.0,166885.84,986.323,0.0
3507,16.0,42286.48,238.03,19.0,0.0,330.0,0.0
3508,201.0,0.0,12.36,1.0,0.0,4.16,0.0
3509,23.0,7226.81,241.35,57.0,12744.935,665.321,0.0
3510,4.0,5071.09,68.9,60.0,18828.97,404.235,0.0
3511,25.0,17433.17,414.005,32.0,12011.15,457.592,0.0
3512,9.0,6439.76,280.77,40.0,14936.06,628.915,0.0
3513,67.0,15737.76,905.821,60.0,7034.496,1129.599,0.0
3514,41.0,0.0,69.649,136.0,506.24,111.784,0.0
